ID	species	Vetor_FST_Estimado	Bio8_spp_sd	SD_Bio8_FST1	Bio8_spp_sd_fstPop	range_PA_0K	expand	expo_clim
314	Hyalinobatrachium_duranti	0.069669759	1.363851926	1.315484667	1.363851926	1	1	0
315	Allobates_caeruleodactylus	0.069669759	0.684446449	0.660173434	0.684446449	1	2	0
316	Platymantis_bayani	0.069669759	0.866418283	0.83569187	0.866418283	1	2	0
317	Urspelerpes_brucei	0.069669759	1.591932015	1.535476189	1.591932015	1	2	0
318	Incilius_marmoreus	0.254479681	2.46167864	2.125499953	2.125499953	31	44	21
319	Rhinella_ceratophrys	0.250615484	1.568378157	1.357697889	1.357697889	104	142	19
320	Wolterstorffina_mirei	0.359703425	0.228107348	0.182528155	0.228107348	2	2	0
321	Limnonectes_woodworthi	0.275500007	0.325656378	0.27719078	0.27719078	8	16	0
322	Astylosternus_batesi	0.268700273	1.489695134	1.27392865	1.27392865	70	98	61
323	Xenorhina_ocellata	0.339150613	0.486392113	0.395401006	0.486392113	4	6	0
324	Nototriton_abscondens	0.282031286	0.292449688	0.247801495	0.292449688	4	6	0
325	Pristimantis_bisignatus	0.069669759	5.686541307	5.484875415	5.686541307	1	1	0
326	Boophis_arcanus	0.069669759	1.161607314	1.120412401	1.161607314	1	2	0
327	Thorius_narismagnus	0.069669759	1.268259309	1.223282119	1.268259309	1	2	0
328	Dermophis_glandulosus	0.136828943	0.670583056	0.623018597	0.623018597	7	12	0
329	Atelopus_seminiferus	0.369745822	2.100459642	1.667524441	2.100459642	4	8	2
330	Rheobatrachus_vitellinus	0.069669759	0.446918433	0.431069044	0.446918433	2	4	0
331	Dermatonotus_muelleri	0.243123744	1.821077591	1.584312653	1.584312653	407	498	346
332	Craugastor_coffeus	0.069669759	0.412934189	0.398290008	0.412934189	2	2	0
333	Telmatobius_philippii	0.069669759	1.524179406	1.470126339	1.524179406	1	1	0
334	Colostethus_imbricolus	0.41467879	1.681471204	1.286431201	1.681471204	4	7	1
335	Fejervarya_multistriata	0.306215568	0.074800361	0.062304006	0.074800361	2	2	0
336	Adelastes_hylonomos	0.069669759	0.993580423	0.958344368	0.993580423	1	2	0
337	Oedipina_alleni	0.218811558	0.466887598	0.412657975	0.466887598	4	8	0
338	Melanophryniscus_alipioi	0.069669759	1.003274485	0.967694643	1.003274485	1	2	0
339	Platyplectrum_ornatum	0.301680538	2.509964845	2.097464947	2.097464947	257	311	141
340	Hynobius_abei	0.232568617	0.785136984	0.687804816	0.785136984	2	4	0
341	Leptopelis_occidentalis	0.069669759	0.967386309	0.933079195	0.933079195	26	43	10
342	Silverstoneia_punctiventris	0.069669759	2.123330989	2.048029779	2.123330989	1	2	0
343	Smilisca_sila	0.289848743	2.186182714	1.842306508	1.842306508	35	49	24
344	Hypsiboas_jimenezi	0.069669759	0.982073783	0.947245797	0.982073783	1	2	0
345	Leptodactylodon_bueanus	0.386607253	1.028169649	0.805256237	1.028169649	2	4	0
346	Phyllomedusa_araguari	0.069669759	1.008857212	0.973079385	1.008857212	1	1	0
347	Ameerega_yoshina	0.069669759	1.170417549	1.128910192	1.170417549	1	2	0
348	Phrynobatrachus_gastoni	0.069669759	0.967880067	0.933555442	0.967880067	1	2	0
349	Rhacophorus_malabaricus	0.273059289	0.984286423	0.839210657	0.839210657	13	26	2
350	Eleutherodactylus_glaphycompus	0.387119047	0.425676921	0.333248472	0.425676921	3	6	0
351	Ptychadena_longirostris	0.069669759	1.03912094	1.002269849	1.002269849	65	97	25
352	Pristimantis_rosadoi	0.069669759	1.517516454	1.46369968	1.46369968	5	10	2
353	Stereocyclops_histrio	0.069669759	0.714105907	0.688781057	0.714105907	1	2	0
354	Probreviceps_macrodactylus	0.298185403	1.378252934	1.154622786	1.378252934	4	8	1
355	Xenopus_laevis	0.176661665	3.116977275	2.828282618	2.828282618	504	640	360
356	Paratelmatobius_mantiqueira	0.069669759	1.2409004	1.196893459	1.2409004	1	1	0
357	Callulina_laphami	0.069669759	1.23696407	1.193096726	1.23696407	1	2	0
358	Breviceps_fuscus	0.319121105	1.03590605	0.854781878	0.854781878	10	19	2
359	Xenophrys_pachyproctus	0.069669759	9.11605254	8.792763431	9.11605254	1	1	0
360	Leptobrachium_nokrekensis	0.069669759	0.656502431	0.633220415	0.656502431	1	2	0
361	Litoria_cooloolensis	0.069669759	0.355005222	0.342415417	0.355005222	2	3	0
362	Nyctimystes_kubori	0.356145013	2.018889151	1.619968262	1.619968262	16	32	9
363	Boophis_baetkei	0.069669759	0.739655591	0.713424655	0.739655591	1	2	0
364	Litoria_christianbergmanni	0.069669759	1.299697585	1.253605477	1.299697585	4	8	1
365	Rhacophorus_margaritifer	0.312589275	0.701348577	0.581489761	0.581489761	6	12	0
366	Dendropsophus_ebraccatus	0.342145349	2.761462397	2.239773534	2.239773534	56	112	29
367	Aneides_aeneus	0.069669759	1.539255876	1.484668141	1.484668141	39	76	15
368	Haddadus_binotatus	0.277592157	1.565230671	1.330361217	1.330361217	81	113	48
369	Plethodontohyla_bipunctata	0.069669759	1.368319518	1.319793821	1.319793821	16	32	6
370	Hyalinobatrachium_mondolfii	0.441338974	0.091224858	0.06818477	0.091224858	4	4	0
371	Pristimantis_ventriguttatus	0.069669759	1.047150455	1.010014608	1.047150455	1	2	0
372	Rhinella_truebae	0.069669759	1.374570876	1.325823484	1.374570876	1	1	0
373	Guibemantis_wattersoni	0.069669759	0.853504143	0.823235713	0.853504143	1	2	0
374	Dendropsophus_werneri	0.069669759	1.294444478	1.248538665	1.248538665	15	28	7
375	Gyrinophilus_gulolineatus	0.189592391	0.395098567	0.355678169	0.395098567	4	6	0
376	Rhinella_amabilis	0.273525262	0.26687587	0.227467611	0.26687587	2	4	0
377	Litoria_viranula	0.069669759	1.11897406	1.079291081	1.11897406	1	2	0
378	Ceratophrys_aurita	0.192159256	1.959603792	1.761291129	1.761291129	90	131	50
379	Oedipina_quadra	0.069669759	0.511315118	0.493181983	0.511315118	1	2	0
380	Oreophryne_kampeni	0.069669759	0.653529518	0.630352932	0.653529518	1	2	0
381	Caecilia_orientalis	0.106268644	1.677929165	1.586270034	1.586270034	6	12	5
382	Noblella_heyeri	0.44301079	0.803537096	0.599693473	0.803537096	4	8	0
383	Paramophrynella_ginesi	0.069669759	1.17332301	1.131712614	1.17332301	4	8	0
384	Proceratophrys_bigibbosa	0.327293031	2.346597089	1.92464879	1.92464879	12	24	5
385	Hylarana_kreffti	0.281128566	0.430108213	0.364672781	0.364672781	13	13	0
386	Afrixalus_dorsimaculatus	0.069669759	0.996602493	0.961259264	0.996602493	1	1	0
387	Noblella_peruviana	0.069669759	3.362651919	3.243399783	3.362651919	1	1	0
388	Nyctimystes_pulcher	0.346155489	1.826028435	1.476538505	1.476538505	30	52	22
389	Rhacophorus_owstoni	0.33567768	1.864655442	1.519805511	1.864655442	2	3	0
390	Bradytriton_silus	0.069669759	0.376669184	0.363311095	0.376669184	1	1	0
391	Microhyla_pulchra	0.335954581	3.323479584	2.708269681	2.708269681	231	292	179
392	Hyloxalus_faciopunctulatus	0.409550049	0.039049499	0.030005925	0.039049499	4	4	0
393	Ingerana_mariae	0.069669759	0.293849243	0.283428257	0.293849243	2	2	0
394	Megaelosia_goeldii	0.240609747	1.169739234	1.019345866	1.169739234	4	4	1
395	Leptobrachium_abbotti	0.238291228	1.18549779	1.034654204	1.034654204	33	66	16
396	Bufotes_oblongus	0.315518902	2.506633087	2.073822098	2.073822098	47	72	37
397	Cyclorana_platycephala	0.287434942	3.32025513	2.802745845	2.802745845	201	303	130
398	Salamandra_atra	0.198314812	6.026182177	5.395655167	5.395655167	29	58	23
399	Atelopus_coynei	0.389583223	0.534122387	0.417305407	0.534122387	2	2	0
400	Rhacophorus_dorsoviridis	0.34227048	0.648351935	0.525816825	0.648351935	2	4	0
401	Pristimantis_tribulosus	0.069669759	1.535997699	1.481525511	1.535997699	1	1	0
402	Bolitoglossa_equatoriana	0.069669759	1.205588846	1.162834184	1.205588846	4	8	1
403	Albericus_brunhildae	0.069669759	0.875922328	0.844858866	0.875922328	2	4	0
404	Ichthyophis_alfredii	0.069669759	0.644092527	0.621250612	0.644092527	1	1	0
405	Polypedates_megacephalus	0.255742048	4.13451132	3.56685888	3.56685888	212	264	152
406	Hyloxalus_saltuarius	0.069669759	1.218735335	1.17551445	1.218735335	1	2	0
407	Atelopus_podocarpus	0.378110662	0.26687587	0.210458206	0.26687587	2	4	0
408	Theloderma_laeve	0.069669759	0.680535841	0.65640151	0.680535841	1	1	0
409	Cardioglossa_elegans	0.069669759	1.319518422	1.272723394	1.272723394	22	39	15
410	Poyntonophrynus_beiranus	0.069669759	1.711804553	1.651097601	1.651097601	32	64	26
411	Xenophrys_omeimontis	0.303215475	4.063001109	3.39153411	3.39153411	7	14	4
412	Pristimantis_thymelensis	0.069669759	1.236443688	1.192594799	1.192594799	7	14	5
413	Gastrotheca_ochoai	0.376766759	6.161210787	4.863975421	6.161210787	4	8	3
414	Rana_sierrae	0.268272861	2.749902935	2.352295869	2.352295869	13	19	9
415	Phrynobatrachus_accraensis	0.361832311	0.568725599	0.454328711	0.454328711	5	10	0
416	Hyloscirtus_psarolaimus	0.069669759	0.663417489	0.639890239	0.663417489	4	8	0
417	Hypodactylus_araiodactylus	0.069669759	1.241137116	1.19712178	1.241137116	1	1	0
418	Fejervarya_assimilis	0.069669759	0.603786351	0.582373843	0.603786351	1	2	0
419	Bolitoglossa_taylori	0.275146636	0.811181458	0.690626271	0.811181458	2	2	0
420	Eleutherodactylus_rufifemoralis	0.069669759	0.309418171	0.298445053	0.309418171	1	2	0
421	Callulops_marmoratus	0.069669759	1.008481164	0.972716673	1.008481164	1	1	0
422	Hypsiboas_pulchellus	0.298552392	2.252934549	1.886888312	1.886888312	150	188	115
423	Platypelis_alticola	0.369745822	0.616076071	0.489093856	0.616076071	4	8	0
424	Cardioglossa_venusta	0.406937199	0.921075692	0.709325647	0.921075692	3	6	0
425	Eleutherodactylus_orcutti	0.069669759	0.059811567	0.057690426	0.059811567	1	2	0
426	Pseudacris_illinoensis	0.069669759	3.915723023	3.77685693	3.915723023	1	2	0
427	Pristimantis_jabonensis	0.069669759	0.877103024	0.845997691	0.877103024	1	2	0
428	Crossodactylodes_pintoi	0.069669759	0.823067694	0.793878655	0.823067694	1	2	0
429	Rhinella_lescurei	0.358347641	0.107914496	0.086442971	0.107914496	4	4	0
430	Cophixalus_infacetus	0.458667292	0.803945375	0.591505348	0.591505348	5	10	0
431	Gastrotheca_dendronastes	0.069669759	1.913212876	1.845363236	1.913212876	1	1	0
432	Philautus_gunungensis	0.069669759	0.646515857	0.623588002	0.646515857	1	2	0
433	Pristimantis_gladiator	0.391059626	0.498852812	0.389277954	0.498852812	4	4	0
434	Xenorhina_bouwensi	0.433988976	1.577214019	1.186596529	1.577214019	3	6	1
435	Pelophylax_grafi	0.069669759	2.707882644	2.61185106	2.707882644	1	2	0
436	Mannophryne_lamarcai	0.069669759	0.427945634	0.412769091	0.427945634	1	2	0
437	Melanophryniscus_estebani	0.069669759	1.402578312	1.352837672	1.402578312	1	2	0
438	Truebella_tothastes	0.37231668	1.675124385	1.327141881	1.675124385	2	2	0
439	Aromobates_zippeli	0.069669759	0.868158946	0.837370802	0.868158946	1	2	0
440	Cophixalus_balbus	0.069669759	0.595694939	0.574569382	0.595694939	1	2	0
441	Pseudacris_streckeri	0.305497822	4.049495462	3.374719824	3.374719824	85	147	85
442	Ansonia_siamensis	0.069669759	0.676275003	0.652291778	0.676275003	1	2	0
443	Lynchius_nebulanastes	0.069669759	0.324590961	0.313079759	0.324590961	1	1	0
444	Pristimantis_crucifer	0.069669759	1.404964894	1.355139617	1.355139617	6	12	3
445	Pristimantis_factiosus	0.390682047	1.431547176	1.117448848	1.431547176	2	2	0
446	Amolops_cremnobatus	0.350743391	1.388031767	1.118426877	1.118426877	13	26	8
447	Choerophryne_allisoni	0.069669759	1.107238831	1.067972026	1.107238831	1	2	0
448	Pristimantis_muchimuk	0.069669759	0.891442393	0.859828532	0.891442393	1	1	0
449	Pristimantis_torrenticola	0.069669759	1.535997699	1.481525511	1.535997699	1	1	0
450	Oreophryne_minuta	0.069669759	0.760105372	0.73314921	0.760105372	1	1	0
451	Leptobrachium_smithi	0.069669759	0.843726006	0.813804346	0.813804346	37	62	6
452	Litoria_nigropunctata	0.347199128	2.185239525	1.765588169	1.765588169	43	86	31
453	Rhacophorus_tuberculatus	0.34755287	6.621477009	5.348445046	5.348445046	5	10	1
454	Atelopus_hoogmoedi	0.069669759	1.264891346	1.220033597	1.264891346	4	8	1
455	Brachycephalus_ferruginus	0.069669759	1.042589015	1.005614933	1.042589015	1	2	0
456	Incilius_alvarius	0.18953196	7.934063015	7.142719449	7.142719449	57	99	37
457	Oophaga_lehmanni	0.376674721	0.747132138	0.589867934	0.747132138	2	4	0
458	Bolitoglossa_nicefori	0.069669759	1.536737589	1.482239162	1.536737589	4	8	2
459	Pleurodema_alium	0.373750981	0.316342699	0.250340632	0.316342699	2	2	0
460	Atelopus_peruensis	0.341024307	2.744465368	2.227883374	2.227883374	7	14	5
461	Ingerana_reticulata	0.069669759	4.266493909	4.115188177	4.266493909	1	1	0
462	Hypsiboas_pulidoi	0.069669759	0.874522431	0.843508614	0.874522431	1	1	0
463	Rhinella_ruizi	0.298203886	1.431547176	1.199253913	1.431547176	2	2	0
464	Amphiuma_means	0.071217619	0.922001105	0.88856341	0.88856341	79	96	22
465	Platymantis_parilis	0.069669759	0.504716881	0.486817744	0.504716881	1	2	0
466	Anotheca_spinosa	0.285148161	2.300766724	1.945273215	2.300766724	4	8	2
467	Oreophrynella_huberi	0.416810074	1.321348463	1.0090725	1.321348463	2	2	0
468	Odorrana_yizhangensis	0.069669759	0.79488731	0.766697651	0.79488731	1	2	0
469	Hynobius_okiensis	0.069669759	0.879591616	0.848398028	0.879591616	1	2	0
470	Limnonectes_parvus	0.382520663	0.751826418	0.590784098	0.590784098	5	10	0
471	Hypsiboas_buriti	0.069669759	0.725438319	0.69971158	0.725438319	1	1	0
472	Chthonerpeton_noctinectes	0.069669759	0.655948526	0.632686153	0.655948526	1	2	0
473	Rana_montezumae	0.296351905	2.807267031	2.354840429	2.354840429	19	19	18
474	Leptobrachium_leucops	0.069669759	0.702312049	0.677405453	0.702312049	1	2	0
475	Ischnocnema_concolor	0.069669759	1.046366966	1.009258904	1.046366966	1	2	0
476	Nannophrys_ceylonensis	0.069669759	0.622564735	0.600486276	0.622564735	1	2	0
477	Barygenys_exsul	0.357038588	0.037104957	0.029752563	0.037104957	3	5	0
478	Leptodactylus_spixi	0.069669759	1.206406237	1.163622587	1.163622587	89	117	45
479	Atelopus_chocoensis	0.069669759	1.409758761	1.359763476	1.409758761	1	1	0
480	Pristimantis_bogotensis	0.069669759	1.133558512	1.093358314	1.133558512	4	8	1
481	Oreophrynella_seegobini	0.069669759	0.596574147	0.57541741	0.596574147	1	2	0
482	Bolitoglossa_splendida	0.069669759	0.301882647	0.291176767	0.301882647	1	1	0
483	Hyloxalus_bocagei	0.389918276	1.745898498	1.363681658	1.363681658	11	22	8
484	Oxydactyla_alpestris	0.41804193	1.453014526	1.108449223	1.453014526	4	8	2
485	Pristimantis_jubatus	0.069669759	1.070889949	1.03291221	1.070889949	1	1	0
486	Cochranella_mache	0.407393783	1.408761918	1.084477896	1.408761918	2	4	0
487	Ingerophrynus_claviger	0.324667841	0.816651414	0.671112664	0.816651414	3	6	0
488	Spinomantis_microtis	0.069669759	0.791186319	0.763127911	0.791186319	1	2	0
489	Litoria_myola	0.069669759	0.752253489	0.725575784	0.752253489	1	2	0
490	Incilius_coniferus	0.24320029	2.351780389	2.045913382	2.045913382	33	56	15
491	Gastrotheca_trachyceps	0.069669759	0.874350278	0.843342567	0.874350278	1	1	0
492	Andinobates_virolinensis	0.434537952	0.882807529	0.663846637	0.882807529	4	8	0
493	Dendrobates_truncatus	0.384589968	3.883180883	3.046280615	3.046280615	17	34	13
494	Aplastodiscus_perviridis	0.311391573	1.807480481	1.499891289	1.499891289	113	113	73
495	Polypedates_taeniatus	0.281313444	5.489540787	4.653779227	4.653779227	24	48	18
496	Kassina_arboricola	0.069669759	0.877369487	0.846254704	0.846254704	24	45	13
497	Amietophrynus_reesi	0.069669759	1.584495177	1.528303089	1.584495177	1	2	0
498	Odorrana_grahami	0.231772218	3.802472725	3.332814268	3.332814268	48	48	44
499	Albericus_sanguinopictus	0.472530629	0.268189973	0.194778564	0.268189973	2	3	0
500	Megastomatohyla_mixe	0.069669759	1.202516884	1.159871165	1.202516884	1	1	0
501	Pseudoeurycea_werleri	0.254035565	2.6170934	2.260363488	2.6170934	3	6	1
502	Chiasmocleis_ventrimaculata	0.35106534	2.558469054	2.061012632	2.061012632	89	142	61
503	Microhyla_maculifera	0.069669759	0.168680028	0.162698007	0.168680028	2	2	0
504	Exerodonta_chimalapa	0.414303366	2.134951031	1.63389552	2.134951031	2	4	1
505	Hypsiboas_bandeirantes	0.069669759	1.002223415	0.966680848	1.002223415	1	2	0
506	Plethodon_serratus	0.231263184	4.159782456	3.647198993	3.647198993	44	88	37
507	Xenopus_wittei	0.340759423	0.757828286	0.615308304	0.615308304	10	10	2
508	Boophis_luteus	0.299682554	1.393167936	1.165872191	1.165872191	14	28	5
509	Hylarana_elberti	0.311972474	0.234091598	0.194172952	0.194172952	21	36	0
510	Atelopus_mittermeieri	0.069669759	1.108293209	1.068989012	1.108293209	1	1	0
511	Craugastor_jota	0.069669759	0.815187305	0.786277733	0.815187305	1	2	0
512	Kurixalus_verrucosus	0.316648433	2.48023279	2.050286453	2.050286453	50	100	24
513	Crotaphatrema_bornmuelleri	0.069669759	0.941887607	0.908484772	0.941887607	1	2	0
514	Craugastor_decoratus	0.381059523	2.091475165	1.64542145	1.64542145	10	20	6
515	Pseudophilautus_nemus	0.069669759	0.106127367	0.102363696	0.106127367	1	2	0
516	Duttaphrynus_parietalis	0.294318146	1.071130477	0.899801788	0.899801788	8	16	2
517	Ameerega_ignipedis	0.069669759	1.60156185	1.544764514	1.60156185	1	2	0
518	Eleutherodactylus_pantoni	0.34835126	0.093660742	0.075607412	0.093660742	2	4	0
519	Xenopus_victorianus	0.265422396	1.674629877	1.435283449	1.435283449	155	155	142
520	Amietophrynus_mauritanicus	0.190044129	4.879908661	4.391798157	4.391798157	114	152	102
521	Batrachuperus_londongensis	0.069669759	2.736954981	2.639892384	2.736954981	1	2	0
522	Bolitoglossa_psephena	0.069669759	0.69937873	0.674576161	0.69937873	1	2	0
523	Rana_areolata	0.275412484	4.160000474	3.541104993	3.541104993	104	166	101
524	Fejervarya_parambikulamana	0.069669759	0.701641134	0.676758332	0.701641134	1	2	0
525	Oxydactyla_coggeri	0.40643783	0.739535916	0.569760553	0.739535916	2	2	0
526	Leptodactylus_pustulatus	0.329127051	0.739722231	0.605883061	0.605883061	118	118	17
527	Albericus_murritus	0.069669759	0.683756305	0.659507765	0.683756305	1	1	0
528	Pseudophilautus_newtonjayawardanei	0.069669759	0.106127367	0.102363696	0.106127367	1	2	0
529	Pseudopaludicola_saltica	0.406559395	1.64450174	1.266843497	1.266843497	106	106	85
530	Xenopus_lenduensis	0.069669759	0.732957093	0.70696371	0.732957093	1	1	0
531	Hyperolius_adspersus	0.381790313	1.571305536	1.235459587	1.235459587	72	101	62
532	Hypsiboas_stenocephalus	0.069669759	1.295325842	1.249388773	1.295325842	1	1	0
533	Bombina_fortinuptialis	0.069669759	0.733927846	0.707900037	0.733927846	1	2	0
534	Philautus_disgregus	0.069669759	0.059990844	0.057863345	0.059990844	2	2	0
535	Eleutherodactylus_cavernicola	0.069669759	0.099203226	0.095685111	0.099203226	1	2	0
536	Bolitoglossa_tatamae	0.280103291	1.946240912	1.651321715	1.946240912	3	6	1
537	Heterixalus_andrakata	0.069669759	0.798192822	0.769885938	0.798192822	1	2	0
538	Liophryne_schlaginhaufeni	0.339650897	2.009341307	1.63282826	1.63282826	24	47	21
539	Pristimantis_caprifer	0.349629407	1.710712923	1.379613973	1.379613973	10	20	8
540	Kaloula_conjuncta	0.069669759	1.000453873	0.96497406	0.96497406	11	22	2
541	Telmatobius_verrucosus	0.069669759	4.378753966	4.223467074	4.378753966	1	1	0
542	Dendropsophus_praestans	0.391669492	0.479906814	0.374305937	0.479906814	2	2	0
543	Eleutherodactylus_monensis	0.069669759	0.323201285	0.311739366	0.323201285	1	2	0
544	Pristimantis_scitulus	0.069669759	2.430167514	2.343984741	2.430167514	1	1	0
545	Melanophryniscus_spectabilis	0.069669759	1.234853655	1.191061155	1.234853655	1	2	0
546	Oscaecilia_polyzona	0.069669759	1.750665907	1.688580787	1.750665907	1	2	0
547	Eleutherodactylus_johnstonei	0.069669759	0.802380294	0.773924906	0.773924906	25	50	1
548	Hyperolius_watsonae	0.069669759	0.541682721	0.522472638	0.541682721	1	2	0
549	Pristimantis_yuruaniensis	0.069669759	0.544957834	0.525631604	0.544957834	1	2	0
550	Hyalinobatrachium_chirripoi	0.395713189	0.586178491	0.455671049	0.586178491	3	5	0
551	Leptodactylodon_stevarti	0.445919941	0.718538125	0.53485502	0.718538125	3	6	0
552	Micrixalus_elegans	0.069669759	0.185215735	0.178647296	0.185215735	2	3	0
553	Dendropsophus_padreluna	0.069669759	1.773651691	1.710751409	1.773651691	1	1	0
554	Microcaecilia_rochai	0.069669759	0.85599186	0.825635207	0.85599186	1	2	0
555	Eleutherodactylus_pinarensis	0.294762647	0.380566657	0.319593832	0.319593832	6	6	0
556	Telmatobius_hockingi	0.069669759	1.506917041	1.453476161	1.506917041	1	1	0
